valor_transacao,latitude,longitude,historico_usuario,horario_compra,fraude
1.4765090903392841,-38.040291,39.224915,-0.49509629251436027,-0.651078781846624,0
-0.5487811775929965,8.273473,-154.856611,1.1306499958842358,0.7952165773435133,0
0.9008471261058577,-42.209152,-128.158752,0.2824345410675769,1.0844756491815406,0
-0.03550272520508628,38.924019,-161.09001,0.6358576472411848,0.36132796958647206,0
-1.5237789303610185,66.112127,123.5016,-0.707150156218525,-0.7957083177656378,0
1.5284701018214175,-89.663924,-99.331443,-0.1416731863407525,-0.651078781846624,0
0.21645191280132847,82.5337,53.752403,0.21174991983285535,1.5183642569385818,0
0.006326153113613032,-24.612066,-80.746988,1.2013346171189572,-1.0849673896036651,0
0.6340258585725994,19.264803,158.652627,-1.2726271260962976,-1.3742264614416926,0
0.21794089464431163,19.238066,-132.980995,-0.35372705004491717,-0.7957083177656378,0
-0.6100074355848243,-27.312588,-67.913389,0.7772268897106278,-1.5188559973607063,0
-0.9555985639604727,-22.18606,-98.321256,0.4944884047717416,0.21669843366745833,0
0.8939853071762379,32.40798,-1.769903,0.5651730260064631,-0.07256063817056913,0
0.33478348507224326,13.698142,-29.527704,1.6961269657620082,-1.66348553327972,0
1.664746028322283,-25.29587,109.820112,-0.5657809137490819,-0.3618197100085966,0
0.8513530866007701,-46.027014,-113.181017,0.35311916230229845,-1.3742264614416926,0
-1.0118322518778509,9.054455,-0.821874,1.4133884808231219,-1.0849673896036651,1
0.24995603767324778,-24.542389,-70.878546,0.918596132180071,-0.7957083177656378,0
-0.6855941627317932,50.013024,-44.478071,0.42380378353702003,-1.2295969255226789,0
-0.4579311756120133,-52.028414,-137.332085,-0.49509629251436027,-1.3742264614416926,0
1.063732254031727,-87.47704,95.885024,0.7065422684759063,0.5059575055054858,0
0.44199177571381276,7.415301,-119.429281,-0.42441167127963875,1.373734721019568,0
-0.4921635921944695,-87.795063,60.539462,-0.5657809137490819,1.5183642569385818,0
-0.6127937220518035,-82.328753,-73.454062,0.35311916230229845,0.6505870414244995,0
0.43764961174465217,23.406036,169.802786,0.21174991983285535,-0.07256063817056913,0
0.6857473245783934,-8.231165,96.217031,-0.49509629251436027,1.5183642569385818,0
0.5665222092872889,-76.261092,-161.941087,-0.49509629251436027,-1.66348553327972,0
-0.4433426391673504,0.975638,-47.474172,0.7772268897106278,-1.66348553327972,0
-0.149159651166862,47.42668,-58.007821,1.1306499958842358,1.6629937928575955,0
0.5234511849123169,-12.322204,-120.398016,0.7065422684759063,-0.7957083177656378,0
-0.8824408978798417,-15.002494,179.777305,1.0599653746495141,-1.2295969255226789,0
0.7432599615748432,-81.125439,26.933776,0.5651730260064631,-0.21719017408958285,0
-0.06774644263200126,81.925683,170.601817,-1.2726271260962976,0.6505870414244995,0
-0.12932154669155624,-53.092515,-164.153034,-1.4846809898004623,0.36132796958647206,0
-0.4781130346730529,35.392459,158.062448,-0.35372705004491717,0.7952165773435133,1
0.8811508332672193,-66.619202,-63.525718,-0.00030394387130934774,-0.5064492459276103,0
-0.4807399999377115,32.147908,35.421274,-0.49509629251436027,1.0844756491815406,0
0.29504872206977,-60.550209,67.815425,-0.00030394387130934774,1.373734721019568,0
-0.45801501408980766,52.685016,-146.639576,1.6254423445272865,-0.07256063817056913,0
1.0365034075560322,-21.621389,-76.240251,0.6358576472411848,-1.5188559973607063,0
-0.4514224345888385,-49.255452,-39.249967,0.9892807534147925,1.0844756491815406,0
2.004341547007796,-77.059286,-138.000014,-0.9898886411574113,1.6629937928575955,0
-0.5782858277826642,-58.997593,94.15705,0.5651730260064631,-1.2295969255226789,0
-0.6767739244860173,-4.606129,-87.050732,-0.21235780757547404,-0.7957083177656378,0
1.4020549682830512,-36.778385,-36.137509,-0.2830424288101956,0.21669843366745833,0
-0.8696891118289554,27.217119,161.909305,0.35311916230229845,0.0720688977484446,0
-0.43285885937190044,61.302243,130.766718,0.21174991983285535,0.0720688977484446,0
1.1891654218451055,7.456285,108.056587,0.7065422684759063,-0.3618197100085966,0
-0.23036616986193592,-16.489298,-46.079122,1.4840731020578435,-0.21719017408958285,0
0.7588754505376906,84.764758,-176.294292,-1.2726271260962976,1.2291051851005543,0
-0.2765223225381158,68.894758,-148.555658,0.7065422684759063,1.2291051851005543,0
-0.8651258123177751,49.715064,-141.064375,-1.060573262392133,-0.21719017408958285,0
-0.2404124697248734,77.006812,-161.535671,-0.35372705004491717,-0.07256063817056913,0
0.39791164924654004,-0.28184,-170.541506,-1.4846809898004623,-0.5064492459276103,0
-0.44294550542247246,31.081065,149.322256,-0.707150156218525,-0.651078781846624,0
-1.2549412060646452,14.651562,72.480944,-0.42441167127963875,0.6505870414244995,0
-0.268163905594605,44.561442,79.298001,0.7772268897106278,0.36132796958647206,0
0.9213019275347777,30.459017,164.001363,1.5547577232925651,0.36132796958647206,0
-1.169535453176187,-28.47419,178.969083,0.14106529859813377,-1.5188559973607063,0
0.6423864133891207,-81.807107,66.998209,1.3427038595884004,0.939846113262527,0
0.640720909232319,48.349683,-167.827758,-0.7778347774532466,0.5059575055054858,0
0.8061253970629676,19.655273,164.047194,0.14106529859813377,1.5183642569385818,0
-0.645748859027431,-20.390076,61.861787,-0.49509629251436027,-0.21719017408958285,0
1.4448711123433757,-30.505661,-8.756195,-1.1312578836268543,-0.21719017408958285,0
-0.11213825538813003,-38.889189,-71.419996,-0.5657809137490819,-0.7957083177656378,1
2.087650989996543,-52.934014,-126.779527,1.2013346171189572,-0.07256063817056913,0
-0.12388230842851473,83.648797,-42.599821,0.42380378353702003,-1.2295969255226789,0
2.2699386997462514,39.74658,133.61394,-0.49509629251436027,-0.3618197100085966,0
-0.6165270022485516,50.361389,104.53998,1.3427038595884004,0.21669843366745833,0
-1.1211894409373675,11.902435,-140.405682,-1.4139963685657406,0.6505870414244995,0
1.6774547592394928,15.677285,-92.37832,-1.343311747331019,0.36132796958647206,0
-0.43863537408350384,-8.689094,-77.072536,0.2824345410675769,-0.07256063817056913,0
-0.24878454143033005,-53.113161,-68.971069,-0.9192040199226896,0.7952165773435133,0
0.09958381480480943,-69.348973,73.320582,0.8479115109453494,0.0720688977484446,0
-0.028058391400451414,44.277578,41.299475,-0.7778347774532466,-1.2295969255226789,0
-0.1470740403327607,41.186565,-167.16631,-0.9192040199226896,-0.5064492459276103,0
-1.5096854110024742,5.843504,-134.346811,-1.201942504861576,0.7952165773435133,0
0.4243127924535696,-84.608906,-116.243511,-0.707150156218525,-1.3742264614416926,0
-1.0627687881536834,-66.471977,53.551428,0.07038067736341222,-1.2295969255226789,0
-0.9099566653424913,-86.747898,93.678497,1.6961269657620082,1.5183642569385818,1
0.1512726426442548,-65.517378,-159.21534,1.3427038595884004,0.939846113262527,0
-1.0504576032457158,-10.078149,-90.877762,0.9892807534147925,0.939846113262527,0
-1.148903559205421,-55.95311,177.775426,-1.060573262392133,1.0844756491815406,0
-0.010105289268205076,5.577774,157.546095,-0.21235780757547404,0.5059575055054858,0
-0.6854642415347149,7.275658,-132.887788,-0.9192040199226896,1.5183642569385818,0
0.6162719578974885,-73.61022,-139.379216,-1.2726271260962976,1.5183642569385818,0
0.5716617694263262,-70.220241,-44.908439,-0.9898886411574113,-0.5064492459276103,1
-0.5830568127515877,-26.645244,-170.086565,-0.07098856510603091,1.5183642569385818,0
-1.4728901641789998,-56.960489,126.12379,-1.4846809898004623,-1.0849673896036651,0
2.8044909746373303,-69.811685,-93.078816,-1.696734853504627,1.5183642569385818,0
-0.14854596113988275,79.543528,-21.45368,-0.9192040199226896,-1.2295969255226789,0
-0.8091666952175194,6.960797,80.850155,-0.7778347774532466,0.939846113262527,0
0.34270405913066415,-1.731954,23.162869,0.2824345410675769,1.2291051851005543,0
