codigo	descricao	codigo_classe	id	offset	item_filename
00001	RESISTOR CARBONO                                                                                    	5905	00001	0	materiais.pdms
00001	RESISTOR CARBONO                                                                                    	5905	00001	0	materiais.pdms
00001	RESISTOR CARBONO                                                                                    	5905	00001	0	materiais.pdms
00002	RESISTOR FILME METÁLICO                                                                             	5905	00002	0	materiais.pdms
00003	RESISTOR FIO                                                                                        	5905	00003	0	materiais.pdms
00003	RESISTOR FIO                                                                                        	5905	00003	0	materiais.pdms
00004	DISJUNTOR BAIXA TENSÃO                                                                              	5925	00004	0	materiais.pdms
00004	DISJUNTOR BAIXA TENSÃO                                                                              	5925	00004	0	materiais.pdms
00005	FITAS ADESIVAS                                                                                      	7510	00005	0	materiais.pdms
00006	FITA CORRETIVA MÁQUINA ESCREVER                                                                     	7510	00006	0	materiais.pdms
00007	FITA IMPRESSÃO MÁQUINA ESCREVER                                                                     	7510	00007	0	materiais.pdms
00008	FITA IMPRESSÃO MÁQUINA CALCULAR                                                                     	7510	00008	0	materiais.pdms
00009	BORRACHA APAGADORA                                                                                  	7510	00009	0	materiais.pdms
00010	FITA ROTULADORA                                                                                     	7510	00010	0	materiais.pdms
00011	CLIPE                                                                                               	7510	00011	0	materiais.pdms
00012	LÁPIS PRETO                                                                                         	7510	00012	0	materiais.pdms
00012	LÁPIS PRETO                                                                                         	7510	00012	0	materiais.pdms
00013	ÁCIDO BENZÓICO                                                                                      	6810	00013	0	materiais.pdms
00014	CANETAS HIDROGRAFICAS                                                                               	7510	00014	0	materiais.pdms
00015	LÁPIS BORRACHA                                                                                      	7510	00015	0	materiais.pdms
00016	LÁPIS DE COR                                                                                        	7510	00016	0	materiais.pdms
00016	LÁPIS DE COR                                                                                        	7510	00016	0	materiais.pdms
00017	MINA GRAFITE                                                                                        	7510	00017	0	materiais.pdms
00018	CORRETIVO LÍQUIDO                                                                                   	7510	00018	0	materiais.pdms
00019	CORRETIVO SECO                                                                                      	7510	00019	0	materiais.pdms
00020	PASTA ARQUIVO                                                                                       	7510	00020	0	materiais.pdms
00020	PASTA ARQUIVO                                                                                       	7510	00020	0	materiais.pdms
00020	PASTA ARQUIVO                                                                                       	7510	00020	0	materiais.pdms
00020	PASTA ARQUIVO                                                                                       	7510	00020	0	materiais.pdms
00021	ETIQUETA ADESIVA                                                                                    	7510	00021	0	materiais.pdms
00021	ETIQUETA ADESIVA                                                                                    	7510	00021	0	materiais.pdms
00021	ETIQUETA ADESIVA                                                                                    	7510	00021	0	materiais.pdms
00021	ETIQUETA ADESIVA                                                                                    	7510	00021	0	materiais.pdms
00021	ETIQUETA ADESIVA                                                                                    	7510	00021	0	materiais.pdms
00021	ETIQUETA ADESIVA                                                                                    	7510	00021	0	materiais.pdms
00021	ETIQUETA ADESIVA                                                                                    	7510	00021	0	materiais.pdms
00021	ETIQUETA ADESIVA                                                                                    	7510	00021	0	materiais.pdms
00022	ALMOFADA CARIMBO                                                                                    	7520	00022	0	materiais.pdms
00023	"""PAPEL IMPRESSÃO""                                                                                   "	9310	00023	0	materiais.pdms
00024	RÉGUA ESCRITÓRIO                                                                                    	7510	00024	0	materiais.pdms
00024	RÉGUA ESCRITÓRIO                                                                                    	7510	00024	0	materiais.pdms
00025	PAPEL ALMAÇO                                                                                        	7510	00025	0	materiais.pdms
00025	PAPEL ALMAÇO                                                                                        	7510	00025	0	materiais.pdms
00026	PAPEL CARBONO                                                                                       	7510	00026	0	materiais.pdms
00027	GRAMPEADOR                                                                                          	7520	00027	0	materiais.pdms
00028	GRAMPO GRAMPEADOR                                                                                   	7510	00028	0	materiais.pdms
00029	ESPIRAL ENCADERNAÇÃO                                                                                	7510	00029	0	materiais.pdms
00030	"""PAPEL BOBINADO""                                                                                    "	9310	00030	0	materiais.pdms
00031	GIZ                                                                                                 	7510	00031	0	materiais.pdms
00031	GIZ                                                                                                 	7510	00031	0	materiais.pdms
00032	CINTA ELÁSTICA                                                                                      	7510	00032	0	materiais.pdms
00032	CINTA ELÁSTICA                                                                                      	7510	00032	0	materiais.pdms
00033	COLCHETE FIXAÇÃO                                                                                    	7510	00033	0	materiais.pdms
00034	PAPEL RECADO AUTO-ADESIVO                                                                           	7510	00034	0	materiais.pdms
00035	TINTA CARIMBO                                                                                       	7510	00035	0	materiais.pdms
00036	DIVISÓRIA ARQUIVO                                                                                   	7520	00036	0	materiais.pdms
00037	AGENDA                                                                                              	7510	00037	0	materiais.pdms
00037	AGENDA                                                                                              	7510	00037	0	materiais.pdms
00037	AGENDA                                                                                              	7510	00037	0	materiais.pdms
00037	AGENDA                                                                                              	7510	00037	0	materiais.pdms
00038	ALFINETE MAPA                                                                                       	7510	00038	0	materiais.pdms
00038	ALFINETE MAPA                                                                                       	7510	00038	0	materiais.pdms
00039	CARIMBOS                                                                                            	7520	00039	0	materiais.pdms
00040	"ETIQUETA GOMADA ""URGENTE""                                                                           "	7510	00040	0	materiais.pdms
00041	PORTA-CARIMBO                                                                                       	7520	00041	0	materiais.pdms
00042	APAGADOR QUADRO MAGNÉTICO                                                                           	7520	00042	0	materiais.pdms
00043	APAGADOR QUADRO NEGRO                                                                               	7520	00043	0	materiais.pdms
00043	APAGADOR QUADRO NEGRO                                                                               	7520	00043	0	materiais.pdms
00044	BANDEJA DOCUMENTOS                                                                                  	7520	00044	0	materiais.pdms
00045	ÁCIDO BÓRICO                                                                                        	6810	00045	0	materiais.pdms
00046	APONTADOR LÁPIS                                                                                     	7520	00046	0	materiais.pdms
00047	PORTA-LÁPIS/CLIPE/LEMBRETE                                                                          	7520	00047	0	materiais.pdms
00048	"""PAPEL COUCHÊ""                                                                                      "	9310	00048	0	materiais.pdms
00049	PAPEL VEGETAL                                                                                       	9310	00049	0	materiais.pdms
00050	PAPEL VERGÊ                                                                                         	9310	00050	0	materiais.pdms
00051	DIVISÓRIA CLASSIFICADOR                                                                             	7530	00051	0	materiais.pdms
00052	GUILHOTINA                                                                                          	3610	00052	0	materiais.pdms
00053	"""ENVELOPE""                                                                                          "	7510	00053	0	materiais.pdms
00054	TELHA AMIANTO                                                                                       	5650	00054	0	materiais.pdms
00055	LENÇOL BORRACHA                                                                                     	9320	00055	0	materiais.pdms
00055	LENÇOL BORRACHA                                                                                     	9320	00055	0	materiais.pdms
00055	LENÇOL BORRACHA                                                                                     	9320	00055	0	materiais.pdms
00055	LENÇOL BORRACHA                                                                                     	9320	00055	0	materiais.pdms
00056	PERFURADOR PAPEL                                                                                    	7520	00056	0	materiais.pdms
00057	PERFURADORA PAPEL PARA ESPIRAL                                                                      	7520	00057	0	materiais.pdms
00058	PLACA ACRÍLICA                                                                                      	9390	00058	0	materiais.pdms
00058	PLACA ACRÍLICA                                                                                      	9390	00058	0	materiais.pdms
00058	PLACA ACRÍLICA                                                                                      	9390	00058	0	materiais.pdms
00059	CINZEIRO MESA                                                                                       	9920	00059	0	materiais.pdms
00060	CAPA CLASSIFICADORA                                                                                 	7510	00060	0	materiais.pdms
00061	ARQUIVO DISQUETE                                                                                    	7520	00061	0	materiais.pdms
00062	CONECTOR EMENDA                                                                                     	5935	00062	0	materiais.pdms
00063	PASTA ARQUIVO REGISTRADOR                                                                           	7520	00063	0	materiais.pdms
00064	"""PAPEL APERGAMINHADO""                                                                               "	9310	00064	0	materiais.pdms
00065	"""PAPEL SULFITE""                                                                                     "	9310	00065	0	materiais.pdms
00066	BLOCO RASCUNHO                                                                                      	7510	00066	0	materiais.pdms
00066	BLOCO RASCUNHO                                                                                      	7510	00066	0	materiais.pdms
00066	BLOCO RASCUNHO                                                                                      	7510	00066	0	materiais.pdms
00066	BLOCO RASCUNHO                                                                                      	7510	00066	0	materiais.pdms
00066	BLOCO RASCUNHO                                                                                      	7510	00066	0	materiais.pdms
00067	CAPA PROCESSOS                                                                                      	7530	00067	0	materiais.pdms
00068	"""PAPEL ALTA ALVURA""                                                                                 "	7510	00068	0	materiais.pdms
00069	BLOCO RECEITUÁRIO                                                                                   	7540	00069	0	materiais.pdms
00070	BLOCO RECEITUÁRIO MÉDICO                                                                            	7540	00070	0	materiais.pdms
00071	BLOCO FORMULÁRIO COMUNICAÇÃO INTERNA                                                                	7540	00071	0	materiais.pdms
00072	POSTE CONCRETO DUPLO T                                                                              	5680	00072	0	materiais.pdms
00073	BLOCO RECIBO COM CANHOTO                                                                            	7540	00073	0	materiais.pdms
00074	PAPEL AUTO-ADESIVO                                                                                  	7510	00074	0	materiais.pdms
00075	PAPEL CARTOLINA                                                                                     	7540	00075	0	materiais.pdms
00076	BLOCO MEMORANDO                                                                                     	7540	00076	0	materiais.pdms
00077	BLOCO LAUDO MÉDICO / TÉCNICO                                                                        	7540	00077	0	materiais.pdms
00078	PAPEL MILIMETRADO                                                                                   	7540	00078	0	materiais.pdms
00079	PAPEL FLIP CHART                                                                                    	7540	00079	0	materiais.pdms
00080	BARBANTE ALGODÃO                                                                                    	4020	00080	0	materiais.pdms
00081	"""CAIXA ARQUIVO""                                                                                     "	7510	00081	0	materiais.pdms
00082	ESTÊNCIL                                                                                            	7510	00082	0	materiais.pdms
00083	GARRA ENCADERNAÇÃO                                                                                  	7520	00083	0	materiais.pdms
00083	GARRA ENCADERNAÇÃO                                                                                  	7520	00083	0	materiais.pdms
00084	CONJUNTO MULTIUSO ESCRITÓRIO                                                                        	7520	00084	0	materiais.pdms
00085	ACETATO DE ETILA                                                                                    	6810	00085	0	materiais.pdms
00086	PORTA-PAPEL                                                                                         	7520	00086	0	materiais.pdms
00086	PORTA-PAPEL                                                                                         	7520	00086	0	materiais.pdms
00087	CAPA ENCADERNAÇÃO                                                                                   	7520	00087	0	materiais.pdms
00088	CAPA                                                                                                	7510	00088	0	materiais.pdms
00089	REGISTRADOR AZ                                                                                      	7510	00089	0	materiais.pdms
00090	"""FORMULÁRIO CONTÍNUO""                                                                               "	7540	00090	0	materiais.pdms
00091	LÁPIS VIDROGRÁFICO                                                                                  	7510	00091	0	materiais.pdms
00092	LÁPIS CERA                                                                                          	7510	00092	0	materiais.pdms
00093	EXTENSÃO PARAFUSO PASTA                                                                             	7510	00093	0	materiais.pdms
00094	PASTA FORMULÁRIO CONTÍNUO                                                                           	7510	00094	0	materiais.pdms
00095	COLA BASTÃO                                                                                         	7510	00095	0	materiais.pdms
00096	COLA ESCOLAR                                                                                        	7510	00096	0	materiais.pdms
00097	PORTA-CARTÃO                                                                                        	7510	00097	0	materiais.pdms
00098	PORTA-ETIQUETA                                                                                      	7510	00098	0	materiais.pdms
00098	PORTA-ETIQUETA                                                                                      	7510	00098	0	materiais.pdms
00099	CANETA ESFEROGRÁFICA                                                                                	7510	00099	0	materiais.pdms
00099	CANETA ESFEROGRÁFICA                                                                                	7510	00099	0	materiais.pdms
00099	CANETA ESFEROGRÁFICA                                                                                	7510	00099	0	materiais.pdms
00100	ELO FUSÍVEL                                                                                         	5920	00100	0	materiais.pdms
00101	CONECTOR ESTRIBO TIPO CUNHA                                                                         	5935	00101	0	materiais.pdms
00102	ISOLADOR SUPORTE                                                                                    	5970	00102	0	materiais.pdms
00103	GRAMPO LINHA VIVA                                                                                   	5935	00103	0	materiais.pdms
00104	BOBINA MÁQUINA CALCULAR                                                                             	7510	00104	0	materiais.pdms
00104	BOBINA MÁQUINA CALCULAR                                                                             	7510	00104	0	materiais.pdms
00105	PAPEL SUPER BOND                                                                                    	7510	00105	0	materiais.pdms
00106	PORTA-FITA ADESIVA                                                                                  	7510	00106	0	materiais.pdms
00107	PRENDEDOR PAPEL                                                                                     	7510	00107	0	materiais.pdms
00107	PRENDEDOR PAPEL                                                                                     	7510	00107	0	materiais.pdms
00108	PINCEL ATÔMICO                                                                                      	7510	00108	0	materiais.pdms
00109	PERCEVEJO                                                                                           	7510	00109	0	materiais.pdms
00109	PERCEVEJO                                                                                           	7510	00109	0	materiais.pdms
00110	FICHA                                                                                               	7540	00110	0	materiais.pdms
00111	BASE FITA ADESIVA                                                                                   	7520	00111	0	materiais.pdms
00112	TUBO PORTA-DOCUMENTO                                                                                	8110	00112	0	materiais.pdms
00113	CAVALETE PINTURA                                                                                    	7520	00113	0	materiais.pdms
00114	MOLHA-DEDOS                                                                                         	7520	00114	0	materiais.pdms
00115	PORTA-DISQUETE                                                                                      	7520	00115	0	materiais.pdms
00116	MARCADOR RETROPROJETOR                                                                              	7510	00116	0	materiais.pdms
00117	GABARITO                                                                                            	7520	00117	0	materiais.pdms
00118	TRANSPARÊNCIA RETROPROJETOR                                                                         	7510	00118	0	materiais.pdms
00119	ESTOJO DISQUETE                                                                                     	7520	00119	0	materiais.pdms
00120	GIZ CERA                                                                                            	7510	00120	0	materiais.pdms
00120	GIZ CERA                                                                                            	7510	00120	0	materiais.pdms
00121	CESTO                                                                                               	7240	00121	0	materiais.pdms
00121	CESTO                                                                                               	7240	00121	0	materiais.pdms
00121	CESTO                                                                                               	7240	00121	0	materiais.pdms
00122	"""TECLADO MICROCOMPUTADOR""                                                                           "	7060	00122	0	materiais.pdms
00123	CARTUCHO IMPRESSÃO                                                                                  	7045	00123	0	materiais.pdms
00124	PASTA PVC LOMBADA                                                                                   	7510	00124	0	materiais.pdms
00125	PAPEL JORNAL                                                                                        	9310	00125	0	materiais.pdms
00126	PAPEL CÓPIA                                                                                         	7510	00126	0	materiais.pdms
00127	"""PAPEL A4""                                                                                          "	7510	00127	0	materiais.pdms
00128	FICHA PAUTADA                                                                                       	7510	00128	0	materiais.pdms
00129	PAPEL COLOR PLUS                                                                                    	9310	00129	0	materiais.pdms
00129	PAPEL COLOR PLUS                                                                                    	9310	00129	0	materiais.pdms
00130	PAPEL SEDA                                                                                          	9310	00130	0	materiais.pdms
00131	PASTA PLÁSTICA                                                                                      	7510	00131	0	materiais.pdms
00132	PAPEL LUMIPAPER FLUORESCENTE                                                                        	9310	00132	0	materiais.pdms
00133	PAPEL DUPLICOLOR                                                                                    	9310	00133	0	materiais.pdms
00134	CANETAS MARCA-TEXTOS                                                                                	7510	00134	0	materiais.pdms
00135	GRAMPO TRILHO ENCADERNADORES                                                                        	7510	00135	0	materiais.pdms
00136	FITA ADESIVA MÁGICA                                                                                 	7510	00136	0	materiais.pdms
00137	PASTA SUSPENSA FORMULÁRIO CONTÍNUO                                                                  	7510	00137	0	materiais.pdms
00138	CADERNO PAUTADO                                                                                     	7510	00138	0	materiais.pdms
00139	ETIQUETA GOMADA TRIPLA                                                                              	7510	00139	0	materiais.pdms
00140	LIVRO CORRESPONDÊNCIA                                                                               	7540	00140	0	materiais.pdms
00141	BANDEJA EXPEDIENTE                                                                                  	7520	00141	0	materiais.pdms
00142	TONALIZADOR                                                                                         	7045	00142	0	materiais.pdms
00143	TINTA OFSETE                                                                                        	8010	00143	0	materiais.pdms
00143	TINTA OFSETE                                                                                        	8010	00143	0	materiais.pdms
00143	TINTA OFSETE                                                                                        	8010	00143	0	materiais.pdms
00144	PAPEL TRIPLO OFÍCIO                                                                                 	7540	00144	0	materiais.pdms
00145	PAPEL CARTÃO                                                                                        	9310	00145	0	materiais.pdms
00145	PAPEL CARTÃO                                                                                        	9310	00145	0	materiais.pdms
00146	PAPEL CARTA                                                                                         	7540	00146	0	materiais.pdms
00147	FICHA SEM PAUTA                                                                                     	7510	00147	0	materiais.pdms
00148	GRAMPO PASTA                                                                                        	7520	00148	0	materiais.pdms
00148	GRAMPO PASTA                                                                                        	7520	00148	0	materiais.pdms
00149	FERRAGEM PASTA                                                                                      	7520	00149	0	materiais.pdms
00150	CLASSIFICADOR                                                                                       	7510	00150	0	materiais.pdms
00151	GRAMPEADOR                                                                                          	7510	00151	0	materiais.pdms
00152	TRANSPARÊNCIA PROJEÇÃO                                                                              	7510	00152	0	materiais.pdms
00153	REFIL TINTA                                                                                         	7510	00153	0	materiais.pdms
00153	REFIL TINTA                                                                                         	7510	00153	0	materiais.pdms
00153	REFIL TINTA                                                                                         	7510	00153	0	materiais.pdms
00154	PARAFUSO ENCADERNAÇÃO                                                                               	7520	00154	0	materiais.pdms
00155	PASTA ARQUIVO MOLDURA TRANSPARÊNCIA                                                                 	7510	00155	0	materiais.pdms
00156	"""PAPEL IMPRESSÃO GRÁFICA""                                                                           "	7510	00156	0	materiais.pdms
00156	"""PAPEL IMPRESSÃO GRÁFICA""                                                                           "	7510	00156	0	materiais.pdms
00157	PAPEL ELETROSSENSIBILIZADO                                                                          	9310	00157	0	materiais.pdms
00158	BLOCO PAUTADO                                                                                       	7510	00158	0	materiais.pdms
00159	CARTÃO                                                                                              	9999	00159	0	materiais.pdms
00159	CARTÃO                                                                                              	9999	00159	0	materiais.pdms
00160	CARTÃO BRISTOL                                                                                      	9310	00160	0	materiais.pdms
00161	EXTRATOR GRAMPOS                                                                                    	7520	00161	0	materiais.pdms
00162	ETIQUETA PASTA SUSPENSA                                                                             	7510	00162	0	materiais.pdms
00163	CAPA ENCADERNAÇÃO, ENCARDENAÇÃO GERAL                                                               	7510	00163	0	materiais.pdms
00164	PAPEL JORNAL PARDO                                                                                  	9310	00164	0	materiais.pdms
00165	"""PAPEL OFSETE RECICLADO""                                                                            "	9310	00165	0	materiais.pdms
00166	PAPEL WESTERPRINT TELADO                                                                            	9310	00166	0	materiais.pdms
00167	PAPEL SUPREMO                                                                                       	9310	00167	0	materiais.pdms
00168	"""PAPEL OFSETE""                                                                                      "	9310	00168	0	materiais.pdms
00169	PAPEL AUTOCOPIATIVO                                                                                 	7510	00169	0	materiais.pdms
00170	PAPEL OPALINE                                                                                       	9310	00170	0	materiais.pdms
00171	CANETAS CORRETIVAS                                                                                  	7510	00171	0	materiais.pdms
00172	CARTOLINA                                                                                           	9310	00172	0	materiais.pdms
00173	COLCHETE FIXADOR PAPEL                                                                              	7510	00173	0	materiais.pdms
00174	FICHA PADRONIZADA                                                                                   	7540	00174	0	materiais.pdms
00175	GRAMPO TRILHO ENCADERNADOR                                                                          	7520	00175	0	materiais.pdms
00176	LAPISEIRA                                                                                           	7510	00176	0	materiais.pdms
00177	LIMPA-TIPOS                                                                                         	7510	00177	0	materiais.pdms
00178	PASTA ARQUIVO TUBO                                                                                  	7510	00178	0	materiais.pdms
00179	PASTA CATÁLOGO                                                                                      	7510	00179	0	materiais.pdms
00180	MARCADOR HIDROGRÁFICO                                                                               	7510	00180	0	materiais.pdms
00181	MARCADOR RETROPROJETORES                                                                            	7510	00181	0	materiais.pdms
00182	PASTA ARQUIVO COM GRAMPO TRILHO                                                                     	7510	00182	0	materiais.pdms
00183	PASTA CLASSIFICADORA                                                                                	7510	00183	0	materiais.pdms
00184	PROTETOR GUIA PASTA DIVISÓRIA                                                                       	7510	00184	0	materiais.pdms
00185	TINTA NANQUIM                                                                                       	8010	00185	0	materiais.pdms
00186	DIVISÓRIA CLASSIFICADORA                                                                            	7520	00186	0	materiais.pdms
00187	LÂMINA INSERÇÃO PASTA ARQUIVO                                                                       	7520	00187	0	materiais.pdms
00188	PAPEL DEBRÊ                                                                                         	9310	00188	0	materiais.pdms
00189	PAPEL KRAFT                                                                                         	9310	00189	0	materiais.pdms
00190	PAPEL MONOLÚCIDO                                                                                    	9310	00190	0	materiais.pdms
00191	PAPEL MANTEIGA                                                                                      	9310	00191	0	materiais.pdms
00191	PAPEL MANTEIGA                                                                                      	9310	00191	0	materiais.pdms
00192	"""PAPEL XEROGRÁFICO""                                                                                 "	7510	00192	0	materiais.pdms
00193	CAPEL MONOLÚCIDO                                                                                    	7530	00193	0	materiais.pdms
00194	NUMERADOR                                                                                           	7510	00194	0	materiais.pdms
00195	ALIMENTADOR PAPEL COPIADORA                                                                         	7510	00195	0	materiais.pdms
00196	CADERNO                                                                                             	7510	00196	0	materiais.pdms
00196	CADERNO                                                                                             	7510	00196	0	materiais.pdms
00196	CADERNO                                                                                             	7510	00196	0	materiais.pdms
00197	DECALQUE                                                                                            	7510	00197	0	materiais.pdms
00198	ESPETO PAPEL                                                                                        	7510	00198	0	materiais.pdms
00199	FITA TELEIMPRESSORA                                                                                 	7510	00199	0	materiais.pdms
00200	LIVRO ATA                                                                                           	7540	00200	0	materiais.pdms
00201	LIVRO PROTOCOLO                                                                                     	7540	00201	0	materiais.pdms
00202	MOLDURA TRANSPARÊNCIA                                                                               	7520	00202	0	materiais.pdms
00203	PENA CANETA                                                                                         	7510	00203	0	materiais.pdms
00204	ROTULADOR                                                                                           	7510	00204	0	materiais.pdms
00205	BORRACHA APAGADORA ESCRITA                                                                          	7510	00205	0	materiais.pdms
00206	APONTADOR MICROCOMPUTADOR                                                                           	7060	00206	0	materiais.pdms
00207	CABO COAXIAL                                                                                        	7045	00207	0	materiais.pdms
00208	CABO REDE COMPUTADOR                                                                                	7080	00208	0	materiais.pdms
00208	CABO REDE COMPUTADOR                                                                                	7080	00208	0	materiais.pdms
00208	CABO REDE COMPUTADOR                                                                                	7080	00208	0	materiais.pdms
00209	CANETA ÓTICA                                                                                        	7060	00209	0	materiais.pdms
00210	CHAVEADORA                                                                                          	7050	00210	0	materiais.pdms
00211	CILINDRO MÁQUINA IMPRESSORA / COPIADORA                                                             	7070	00211	0	materiais.pdms
00211	CILINDRO MÁQUINA IMPRESSORA / COPIADORA                                                             	7070	00211	0	materiais.pdms
00211	CILINDRO MÁQUINA IMPRESSORA / COPIADORA                                                             	7070	00211	0	materiais.pdms
00211	CILINDRO MÁQUINA IMPRESSORA / COPIADORA                                                             	7070	00211	0	materiais.pdms
00212	CONCENTRADOR                                                                                        	7050	00212	0	materiais.pdms
00212	CONCENTRADOR                                                                                        	7050	00212	0	materiais.pdms
00213	CONJUNTO MULTIMÍDIA                                                                                 	7060	00213	0	materiais.pdms
00214	CONVERSOR VÍDEO                                                                                     	7060	00214	0	materiais.pdms
00214	CONVERSOR VÍDEO                                                                                     	7060	00214	0	materiais.pdms
00214	CONVERSOR VÍDEO                                                                                     	7060	00214	0	materiais.pdms
00214	CONVERSOR VÍDEO                                                                                     	7060	00214	0	materiais.pdms
00214	CONVERSOR VÍDEO                                                                                     	7060	00214	0	materiais.pdms
00215	DESCARBONADOR                                                                                       	7070	00215	0	materiais.pdms
00216	DISCO MAGNÉTICO                                                                                     	7030	00216	0	materiais.pdms
00216	DISCO MAGNÉTICO                                                                                     	7030	00216	0	materiais.pdms
00216	DISCO MAGNÉTICO                                                                                     	7030	00216	0	materiais.pdms
00216	DISCO MAGNÉTICO                                                                                     	7030	00216	0	materiais.pdms
00216	DISCO MAGNÉTICO                                                                                     	7030	00216	0	materiais.pdms
00216	DISCO MAGNÉTICO                                                                                     	7030	00216	0	materiais.pdms
00217	DISQUETE                                                                                            	7090	00217	0	materiais.pdms
00218	ESTANTE                                                                                             	7125	00218	0	materiais.pdms
00218	ESTANTE                                                                                             	7125	00218	0	materiais.pdms
00218	ESTANTE                                                                                             	7125	00218	0	materiais.pdms
00218	ESTANTE                                                                                             	7125	00218	0	materiais.pdms
00218	ESTANTE                                                                                             	7125	00218	0	materiais.pdms
00218	ESTANTE                                                                                             	7125	00218	0	materiais.pdms
00218	ESTANTE                                                                                             	7125	00218	0	materiais.pdms
00219	FITA IMPRESSORA                                                                                     	7070	00219	0	materiais.pdms
00219	FITA IMPRESSORA                                                                                     	7070	00219	0	materiais.pdms
00219	FITA IMPRESSORA                                                                                     	7070	00219	0	materiais.pdms
00220	FITA MAGNÉTICA                                                                                      	7090	00220	0	materiais.pdms
00220	FITA MAGNÉTICA                                                                                      	7090	00220	0	materiais.pdms
00221	FONTE ALIMENTAÇÃO IMPRESSORA                                                                        	7070	00221	0	materiais.pdms
00222	GABINETE                                                                                            	7060	00222	0	materiais.pdms
00223	IMPRESSORA JATO TINTA                                                                               	7020	00223	0	materiais.pdms
00223	IMPRESSORA JATO TINTA                                                                               	7020	00223	0	materiais.pdms
00223	IMPRESSORA JATO TINTA                                                                               	7020	00223	0	materiais.pdms
00223	IMPRESSORA JATO TINTA                                                                               	7020	00223	0	materiais.pdms
00223	IMPRESSORA JATO TINTA                                                                               	7020	00223	0	materiais.pdms
00224	IMPRESSORA LASER                                                                                    	7020	00224	0	materiais.pdms
00224	IMPRESSORA LASER                                                                                    	7020	00224	0	materiais.pdms
00225	IMPRESSORA MATRICIAL                                                                                	7020	00225	0	materiais.pdms
00226	IMPRESSORA MULTIFUNCIONAL                                                                           	7020	00226	0	materiais.pdms
00226	IMPRESSORA MULTIFUNCIONAL                                                                           	7020	00226	0	materiais.pdms
00226	IMPRESSORA MULTIFUNCIONAL                                                                           	7020	00226	0	materiais.pdms
00226	IMPRESSORA MULTIFUNCIONAL                                                                           	7020	00226	0	materiais.pdms
00227	LEITORA CÓDIGO BARRA                                                                                	7040	00227	0	materiais.pdms
00227	LEITORA CÓDIGO BARRA                                                                                	7040	00227	0	materiais.pdms
00227	LEITORA CÓDIGO BARRA                                                                                	7040	00227	0	materiais.pdms
00227	LEITORA CÓDIGO BARRA                                                                                	7040	00227	0	materiais.pdms
00227	LEITORA CÓDIGO BARRA                                                                                	7040	00227	0	materiais.pdms
00228	LEITORA DVD                                                                                         	7040	00228	0	materiais.pdms
00229	MODULADOR DEMODULADOR                                                                               	5895	00229	0	materiais.pdms
00230	"""MONITOR VÍDEO""                                                                                     "	7060	00230	0	materiais.pdms
00231	PLACA REDE                                                                                          	7080	00231	0	materiais.pdms
00232	PROGRAMA APLICATIVO                                                                                 	7099	00232	0	materiais.pdms
00233	PROTETOR VARIAÇÃO TENSÃO                                                                            	5920	00233	0	materiais.pdms
00233	PROTETOR VARIAÇÃO TENSÃO                                                                            	5920	00233	0	materiais.pdms
00234	PLACA COMUNICAÇÃO                                                                                   	7050	00234	0	materiais.pdms
00235	PLACA CONTROLADORA VÍDEO                                                                            	7060	00235	0	materiais.pdms
